sample,emu_frame,slot,routine,flags,x,y,on_screen,screenshot
596,20779,0x1900,$02:9274,E0,202.0,176.0,True,frame_0596.png
596,20779,0x1AC0,$04:F97F,CC,163.125,107.125,True,frame_0596.png
598,20781,0x1000,$04:DF96,C8,96.5,112.0,True,frame_0598.png
598,20781,0x1040,$04:F8BC,C0,96.0,112.0,True,frame_0598.png
598,20781,0x1700,$02:90F0,C8,232.0,196.0,True,frame_0598.png
598,20781,0x1740,$02:9274,E0,232.0,188.0,True,frame_0598.png
598,20781,0x17C0,$02:B04A,C8,31.219,145.633,True,frame_0598.png
598,20781,0x1800,$02:B04A,C8,46.434,66.531,True,frame_0598.png
598,20781,0x1840,$02:B04A,C8,28.523,85.809,True,frame_0598.png
598,20781,0x1880,$02:B04A,C8,24.93,116.074,True,frame_0598.png
598,20781,0x18C0,$02:90F0,C8,200.0,184.0,True,frame_0598.png
598,20781,0x1900,$02:9274,E0,200.0,176.0,True,frame_0598.png
598,20781,0x1AC0,$04:F97F,CC,159.945,107.758,True,frame_0598.png
600,20783,0x1000,$04:DF96,C8,96.5,112.0,True,frame_0600.png
600,20783,0x1040,$04:F8BC,C0,96.0,112.0,True,frame_0600.png
600,20783,0x1700,$02:90F0,C8,230.0,196.0,True,frame_0600.png
600,20783,0x1740,$02:9274,E0,230.0,188.0,True,frame_0600.png
600,20783,0x17C0,$02:B04A,C8,30.508,143.391,True,frame_0600.png
600,20783,0x1800,$02:B04A,C8,48.539,65.793,True,frame_0600.png
600,20783,0x1840,$02:B04A,C8,29.691,83.336,True,frame_0600.png
600,20783,0x1880,$02:B04A,C8,24.578,113.113,True,frame_0600.png
600,20783,0x18C0,$02:90F0,C8,198.0,184.0,True,frame_0600.png
600,20783,0x1900,$02:9274,E0,198.0,176.0,True,frame_0600.png
600,20783,0x1AC0,$04:F97F,CC,156.766,108.391,True,frame_0600.png
602,20785,0x1000,$04:DF96,C8,96.5,112.0,True,frame_0602.png
602,20785,0x1040,$04:F8BC,C0,96.0,112.0,True,frame_0602.png
602,20785,0x1700,$02:90F0,C8,228.0,196.0,True,frame_0602.png
602,20785,0x1740,$02:9274,E0,228.0,188.0,True,frame_0602.png
602,20785,0x17C0,$02:B04A,C8,29.828,141.086,True,frame_0602.png
602,20785,0x1800,$02:B04A,C8,50.723,65.227,True,frame_0602.png
602,20785,0x1840,$02:B04A,C8,31.0,80.91,True,frame_0602.png
602,20785,0x1880,$02:B04A,C8,24.34,110.172,True,frame_0602.png
602,20785,0x18C0,$02:90F0,C8,196.0,184.0,True,frame_0602.png
602,20785,0x1900,$02:9274,E0,196.0,176.0,True,frame_0602.png
602,20785,0x1AC0,$04:F97F,CC,153.586,109.023,True,frame_0602.png
604,20787,0x1000,$04:DF96,C8,96.5,112.0,True,frame_0604.png
604,20787,0x1040,$04:F8BC,C0,96.0,112.0,True,frame_0604.png
604,20787,0x1700,$02:90F0,C8,226.0,196.0,True,frame_0604.png
604,20787,0x1740,$02:9274,E0,226.0,188.0,True,frame_0604.png
604,20787,0x17C0,$02:B04A,C8,29.18,138.719,True,frame_0604.png
604,20787,0x1800,$02:B04A,C8,52.984,64.832,True,frame_0604.png
604,20787,0x1840,$02:B04A,C8,32.402,78.625,True,frame_0604.png
604,20787,0x1880,$02:B04A,C8,24.242,107.277,True,frame_0604.png
604,20787,0x18C0,$02:90F0,C8,194.0,184.0,True,frame_0604.png
604,20787,0x1900,$02:9274,E0,194.0,176.0,True,frame_0604.png
604,20787,0x1AC0,$04:F97F,CC,150.406,109.656,True,frame_0604.png
606,20789,0x1000,$04:DF96,C8,96.5,112.0,True,frame_0606.png
606,20789,0x1040,$04:F8BC,C0,96.0,112.0,True,frame_0606.png
606,20789,0x1700,$02:90F0,C8,224.0,196.0,True,frame_0606.png
606,20789,0x1740,$02:9274,E0,224.0,188.0,True,frame_0606.png
606,20789,0x17C0,$02:B04A,C8,28.562,136.289,True,frame_0606.png
606,20789,0x1800,$02:B04A,C8,55.324,64.609,True,frame_0606.png
606,20789,0x1840,$02:B04A,C8,33.883,76.512,True,frame_0606.png
606,20789,0x1880,$02:B04A,C8,24.285,104.43,True,frame_0606.png
606,20789,0x18C0,$02:90F0,C8,192.0,184.0,True,frame_0606.png
606,20789,0x1900,$02:9274,E0,192.0,176.0,True,frame_0606.png
606,20789,0x1AC0,$04:F97F,CC,147.227,110.289,True,frame_0606.png
608,20791,0x1000,$04:DF96,C8,96.5,112.0,True,frame_0608.png
