sample,emu_frame,player_x,player_y,mode,snapshot_index,screenshot,legacy_y_scratch
598,20781,96,112,neutral,55,frame_0598.png,112
600,20783,96,112,neutral,56,frame_0600.png,112
602,20785,96,112,neutral,57,frame_0602.png,112
604,20787,96,112,neutral,58,frame_0604.png,112
606,20789,96,112,neutral,59,frame_0606.png,192
608,20791,96,112,neutral,60,frame_0608.png,112
610,20793,96,112,neutral,61,frame_0610.png,112
612,20795,96,112,neutral,62,frame_0612.png,112
614,20797,96,112,neutral,63,frame_0614.png,112
616,20799,96,112,neutral,64,frame_0616.png,112
618,20801,96,112,neutral,65,frame_0618.png,112
620,20803,96,112,neutral,66,frame_0620.png,112
622,20805,96,112,neutral,67,frame_0622.png,160
624,20807,96,112,neutral,68,frame_0624.png,112
626,20809,96,112,neutral,69,frame_0626.png,112
628,20811,96,112,neutral,70,frame_0628.png,112
630,20813,96,112,neutral,71,frame_0630.png,112
632,20815,96,112,neutral,72,frame_0632.png,112
634,20817,96,112,neutral,73,frame_0634.png,112
636,20819,96,112,neutral,74,frame_0636.png,112
638,20821,96,112,neutral,75,frame_0638.png,128
640,20823,96,112,neutral,76,frame_0640.png,112
642,20825,96,112,neutral,77,frame_0642.png,112
644,20827,96,112,neutral,78,frame_0644.png,112
646,20829,96,112,neutral,79,frame_0646.png,112
648,20831,96,112,neutral,80,frame_0648.png,112
650,20833,96,112,neutral,81,frame_0650.png,112
652,20835,96,112,neutral,82,frame_0652.png,112
654,20837,96,112,neutral,83,frame_0654.png,128
656,20839,96,112,neutral,84,frame_0656.png,112
658,20841,96,112,neutral,85,frame_0658.png,112
660,20843,96,112,neutral,86,frame_0660.png,112
662,20845,96,112,neutral,87,frame_0662.png,112
664,20847,96,112,neutral,88,frame_0664.png,112
666,20849,96,112,neutral,89,frame_0666.png,112
668,20851,96,112,neutral,90,frame_0668.png,112
670,20853,96,112,neutral,91,frame_0670.png,128
672,20855,96,112,neutral,92,frame_0672.png,112
674,20857,96,112,neutral,93,frame_0674.png,112
676,20859,96,112,neutral,94,frame_0676.png,112
678,20861,96,112,neutral,95,frame_0678.png,112
680,20863,96,112,neutral,96,frame_0680.png,112
682,20865,96,112,neutral,97,frame_0682.png,112
684,20867,96,112,neutral,98,frame_0684.png,112
686,20869,96,112,neutral,99,frame_0686.png,128
688,20871,96,112,neutral,100,frame_0688.png,112
690,20873,96,112,neutral,101,frame_0690.png,112
692,20875,96,112,neutral,102,frame_0692.png,112
694,20877,96,112,neutral,103,frame_0694.png,112
696,20879,96,112,neutral,104,frame_0696.png,112
698,20881,96,112,neutral,105,frame_0698.png,112
700,20883,96,112,neutral,106,frame_0700.png,112
702,20885,96,112,neutral,107,frame_0702.png,128
704,20887,96,112,neutral,108,frame_0704.png,112
706,20889,96,112,neutral,109,frame_0706.png,112
708,20891,96,112,neutral,110,frame_0708.png,112
710,20893,96,112,neutral,111,frame_0710.png,112
712,20895,96,112,neutral,112,frame_0712.png,112
714,20897,96,112,neutral,113,frame_0714.png,112
716,20899,96,112,neutral,114,frame_0716.png,112
718,20901,96,112,neutral,115,frame_0718.png,128
720,20903,96,112,neutral,116,frame_0720.png,112
722,20905,96,112,neutral,117,frame_0722.png,112
724,20907,96,112,neutral,118,frame_0724.png,112
726,20909,96,112,neutral,119,frame_0726.png,112
728,20911,96,112,neutral,120,frame_0728.png,112
730,20913,96,112,neutral,121,frame_0730.png,112
732,20915,96,112,neutral,122,frame_0732.png,112
734,20917,96,112,neutral,123,frame_0734.png,128
736,20919,96,112,neutral,124,frame_0736.png,112
738,20921,96,112,neutral,125,frame_0738.png,112
740,20923,96,112,neutral,126,frame_0740.png,112
742,20925,96,112,neutral,127,frame_0742.png,112
744,20927,96,112,neutral,128,frame_0744.png,112
746,20929,96,112,neutral,129,frame_0746.png,112
748,20931,96,112,neutral,130,frame_0748.png,112
750,20933,96,112,neutral,131,frame_0750.png,128
752,20935,96,112,neutral,132,frame_0752.png,112
754,20937,96,112,neutral,133,frame_0754.png,224
756,20939,96,112,neutral,134,frame_0756.png,112
758,20941,96,112,neutral,135,frame_0758.png,112
760,20943,96,112,neutral,136,frame_0760.png,112
762,20945,96,112,neutral,137,frame_0762.png,112
764,20947,96,112,neutral,138,frame_0764.png,112
766,20949,96,112,neutral,139,frame_0766.png,134
768,20951,96,112,neutral,140,frame_0768.png,112
770,20953,96,112,neutral,141,frame_0770.png,224
772,20955,96,112,neutral,142,frame_0772.png,112
774,20957,96,112,neutral,143,frame_0774.png,112
776,20959,96,112,neutral,144,frame_0776.png,112
778,20961,96,112,neutral,145,frame_0778.png,112
780,20963,96,112,neutral,146,frame_0780.png,112
782,20965,96,112,neutral,147,frame_0782.png,144
784,20967,96,112,neutral,148,frame_0784.png,112
786,20969,96,112,neutral,149,frame_0786.png,192
788,20971,96,112,neutral,150,frame_0788.png,112
790,20973,96,112,neutral,151,frame_0790.png,112
792,20975,96,112,neutral,152,frame_0792.png,112
794,20977,96,112,neutral,153,frame_0794.png,112
796,20979,96,112,neutral,154,frame_0796.png,112
798,20981,96,112,neutral,155,frame_0798.png,152
800,20983,96,112,neutral,156,frame_0800.png,112
802,20985,96,112,neutral,157,frame_0802.png,160
804,20987,96,112,neutral,158,frame_0804.png,112
806,20989,96,112,neutral,159,frame_0806.png,112
808,20991,96,112,neutral,160,frame_0808.png,112
810,20993,96,112,neutral,161,frame_0810.png,112
812,20995,96,112,neutral,162,frame_0812.png,112
814,20997,96,112,neutral,163,frame_0814.png,140
816,20999,96,112,neutral,164,frame_0816.png,112
818,21001,96,112,neutral,165,frame_0818.png,152
820,21003,96,112,neutral,166,frame_0820.png,112
822,21005,96,112,neutral,167,frame_0822.png,112
824,21007,96,112,neutral,168,frame_0824.png,112
826,21009,96,112,neutral,169,frame_0826.png,112
828,21011,96,112,neutral,170,frame_0828.png,112
830,21013,96,112,neutral,171,frame_0830.png,128
832,21015,96,112,neutral,172,frame_0832.png,112
834,21017,96,112,neutral,173,frame_0834.png,152
836,21019,96,112,neutral,174,frame_0836.png,112
838,21021,96,112,neutral,175,frame_0838.png,112
840,21023,96,112,neutral,176,frame_0840.png,112
842,21025,96,112,neutral,177,frame_0842.png,112
844,21027,96,112,neutral,178,frame_0844.png,112
846,21029,96,112,neutral,179,frame_0846.png,128
848,21031,96,112,neutral,180,frame_0848.png,112
850,21033,96,112,neutral,181,frame_0850.png,152
852,21035,96,112,neutral,182,frame_0852.png,112
854,21037,96,112,neutral,183,frame_0854.png,112
856,21039,96,112,neutral,184,frame_0856.png,112
858,21041,96,112,neutral,185,frame_0858.png,130
860,21043,96,112,neutral,186,frame_0860.png,112
862,21045,96,112,neutral,187,frame_0862.png,128
864,21047,96,112,neutral,188,frame_0864.png,112
866,21049,96,112,neutral,189,frame_0866.png,152
868,21051,96,112,neutral,190,frame_0868.png,112
870,21053,96,112,neutral,191,frame_0870.png,112
872,21055,96,112,neutral,192,frame_0872.png,112
874,21057,96,112,neutral,193,frame_0874.png,112
876,21059,96,112,neutral,194,frame_0876.png,112
878,21061,96,112,neutral,195,frame_0878.png,128
880,21063,96,112,neutral,196,frame_0880.png,112
882,21065,96,112,neutral,197,frame_0882.png,152
884,21067,96,112,neutral,198,frame_0884.png,112
886,21069,96,112,neutral,199,frame_0886.png,112
888,21071,96,112,neutral,200,frame_0888.png,112
890,21073,96,112,neutral,201,frame_0890.png,112
892,21075,96,112,neutral,202,frame_0892.png,112
894,21077,96,112,neutral,203,frame_0894.png,128
896,21079,96,112,neutral,204,frame_0896.png,112
898,21081,96,112,neutral,205,frame_0898.png,152
900,21083,96,112,neutral,206,frame_0900.png,112
