20713,130
20714,130
20715,130
20716,2
20717,2
20718,2
20719,2
20720,130
20721,130
20722,130
20723,129
20724,1
20725,1
20726,1
20727,1
20728,129
20729,130
20730,130
20731,130
20732,2
20733,2
20734,2
20735,2
20736,130
20737,130
20738,130
20739,130
20740,2
20741,2
20742,2
20743,2
20744,130
20745,130
20746,130
20747,132
20748,4
20749,4
20750,4
20751,4
20752,132
20753,132
20754,132
20755,132
20756,4
20757,4
20758,4
20759,2
20760,130
20761,130
20762,130
20763,130
20764,2
20765,4
20766,4
20767,4
20768,132
20769,132
20770,132
20771,132
20772,4
20773,4
20774,4
20775,4
20776,132
20777,132
20778,132
20779,132
20780,4
20781,4
20782,4
20783,4
20784,132
20785,132
20786,132
20787,132
20788,4
20789,4
20790,4
20791,4
20792,132
20793,132
20794,132
20795,132
20796,4
20797,4
20798,4
20799,4
20800,132
20801,132
20802,132
20803,132
20804,4
20805,4
20806,4
20807,4
20808,132
20809,132
20810,132
20811,132
20812,4
20813,1
20814,1
20815,1
20816,129
20817,129
20818,129
20819,129
20820,1
20821,1
20822,1
20823,1
20824,129
20825,129
20826,129
20827,129
20828,1
20829,1
20830,1
20831,1
20832,129
20833,129
20834,129
20835,129
20836,1
20837,1
20838,1
20839,1
20840,129
20841,129
20842,129
20843,129
20844,1
20845,1
20846,1
20847,1
20848,129
20849,136
20850,136
20851,136
20852,8
20853,8
20854,8
20855,4
20856,132
20857,132
20858,132
20859,132
20860,4
20861,8
20862,8
20863,8
20864,136
20865,136
20866,136
20867,132
20868,4
20869,4
20870,4
20871,4
20872,132
20873,136
20874,136
20875,136
20876,8
20877,8
20878,8
20879,4
20880,132
20881,132
20882,132
20883,132
20884,4
20885,8
20886,8
20887,8
20888,136
20889,136
20890,136
20891,130
20892,2
20893,2
20894,2
20895,2
20896,130
20897,130
20898,130
20899,130
20900,2
20901,2
20902,2
20903,2
20904,130
20905,130
20906,130
20907,130
20908,2
20909,2
20910,2
20911,2
20912,130
20913,130
20914,130
20915,130
20916,2
20917,2
20918,2
20919,2
20920,130
20921,130
20922,130
20923,130
20924,2
20925,2
20926,2
20927,8
20928,136
20929,136
20930,136
20931,136
20932,8
20933,8
20934,8
20935,8
20936,136
20937,136
20938,136
20939,136
20940,8
20941,8
20942,8
20943,8
20944,136
20945,132
20946,132
20947,132
20948,4
20949,4
20950,4
20951,4
20952,132
20953,132
20954,132
20955,132
20956,4
20957,8
20958,8
20959,8
20960,136
20961,136
20962,136
20963,136
20964,8
20965,8
20966,8
20967,8
20968,136
20969,136
20970,136
20971,136
20972,8
20973,8
20974,8
20975,4
20976,132
20977,132
20978,132
20979,132
20980,4
20981,1
20982,1
20983,1
20984,129
20985,129
20986,129
20987,136
20988,8
20989,8
20990,8
20991,8
20992,136
20993,136
20994,136
20995,136
20996,8
20997,8
20998,8
20999,8
21000,136
21001,136
21002,136
21003,136
21004,8
21005,8
21006,8
21007,8
21008,136
21009,136
21010,136
21011,136
21012,8
21013,8
21014,8
21015,8
21016,136
21017,132
21018,132
21019,132
21020,4
21021,4
21022,4
21023,8
21024,136
21025,136
21026,136
21027,136
21028,8
21029,4
21030,4
21031,4
21032,132
21033,132
21034,132
21035,136
21036,8
21037,8
21038,8
21039,8
21040,136
21041,132
21042,132
21043,132
21044,4
21045,4
21046,4
21047,8
21048,136
21049,136
21050,136
21051,136
21052,8
21053,1
21054,1
21055,1
21056,129
21057,129
21058,129
21059,136
21060,8
21061,8
21062,8
21063,8
21064,136
21065,136
21066,136
21067,136
21068,8
21069,8
21070,8
21071,8
21072,136
21073,136
21074,136
21075,136
21076,8
21077,1
21078,1
21079,1
21080,129
21081,129
21082,129
21083,129
21084,1
21085,1
21086,1
21087,1
21088,129
21089,129
21090,129
21091,129
21092,1
21093,1
21094,1
21095,1
21096,129
21097,129
21098,129
21099,129
21100,1
21101,4
21102,4
21103,4
21104,132
21105,132
21106,132
21107,130
21108,2
21109,2
21110,2
21111,2
21112,130
21113,129
21114,129
21115,129
21116,1
21117,1
21118,1
21119,1
21120,129
21121,129
21122,129
21123,129
21124,1
21125,2
21126,2
21127,2
21128,130
21129,130
21130,130
21131,129
21132,1
21133,1
21134,1
21135,1
21136,129
21137,129
21138,129
21139,129
21140,1
21141,1
21142,1
21143,1
21144,129
21145,129
21146,129
21147,129
21148,1
21149,2
21150,2
21151,2
21152,130
21153,130
21154,130
21155,129
21156,1
21157,1
21158,1
21159,1
21160,129
21161,130
21162,130
21163,130
21164,2
21165,2
21166,2
21167,4
21168,132
21169,132
21170,132
21171,132
21172,4
21173,0
21174,0
21175,0
21176,128
21177,128
21178,128
21179,132
21180,4
21181,4
21182,4
21183,4
21184,132
21185,132
21186,132
21187,132
21188,4
21189,4
21190,4
21191,4
21192,132
21193,132
21194,132
21195,132
21196,4
21197,4
21198,4
21199,4
21200,132
21201,132
21202,132
21203,136
21204,8
21205,8
21206,8
21207,8
21208,136
21209,136
21210,136
21211,136
21212,8
21213,8
21214,8
21215,8
21216,136
21217,136
21218,136
21219,136
21220,8
21221,8
21222,8
21223,8
21224,136
21225,136
21226,136
21227,136
21228,8
21229,8
21230,8
21231,8
21232,136
21233,132
21234,132
21235,132
21236,4
21237,4
21238,4
21239,8
21240,136
21241,136
21242,136
21243,136
21244,8
21245,8
21246,8
21247,8
21248,136
21249,136
21250,136
21251,132
21252,4
21253,4
21254,4
21255,4
21256,132
21257,132
21258,132
21259,132
21260,4
21261,4
21262,4
21263,8
21264,136
21265,136
21266,136
21267,136
21268,8
21269,4
21270,4
21271,4
21272,132
21273,132
21274,132
21275,136
21276,8
21277,8
21278,8
21279,8
21280,136
21281,136
21282,136
21283,136
21284,8
21285,8
21286,8
21287,8
21288,136
21289,136
21290,136
21291,136
21292,8
21293,4
21294,4
21295,4
21296,132
21297,132
21298,132
21299,130
21300,2
21301,2
21302,2
21303,2
21304,130
21305,129
21306,129
21307,129
21308,1
21309,1
21310,1
21311,4
21312,132
21313,132
21314,132
21315,132
21316,4
21317,2
21318,2
21319,2
21320,130
21321,130
21322,130
21323,129
21324,1
21325,1
21326,1
21327,1
21328,129
21329,128
21330,128
21331,128
21332,0
21333,0
21334,0
21335,2
21336,130
21337,130
21338,130
21339,130
21340,2
21341,4
21342,4
21343,4
21344,132
21345,132
21346,132
21347,132
21348,4
21349,4
21350,4
21351,4
21352,132
21353,132
21354,132
21355,132
21356,4
21357,4
21358,4
21359,4
21360,132
21361,132
21362,132
21363,132
21364,4
21365,4
21366,4
21367,4
21368,132
21369,132
21370,132
21371,132
21372,4
21373,4
21374,4
21375,4
21376,132
21377,130
21378,130
21379,130
21380,2
21381,2
21382,2
21383,4
21384,132
21385,132
21386,132
21387,132
21388,4
21389,1
21390,1
21391,1
21392,129
21393,129
21394,129
21395,129
21396,1
21397,1
21398,1
21399,1
21400,129
21401,130
21402,130
21403,130
21404,2
21405,2
21406,2
21407,2
21408,130
21409,130
21410,130
21411,130
21412,2
21413,4
21414,4
21415,4
21416,132
21417,132
21418,132
21419,130
21420,2
21421,2
21422,2
21423,2
21424,130
21425,130
21426,130
21427,130
21428,2
21429,2
21430,2
21431,2
21432,130
21433,130
21434,130
21435,130
21436,2
21437,2
21438,2
21439,2
21440,130
21441,130
21442,130
21443,132
21444,4
21445,4
21446,4
21447,4
21448,132
21449,132
21450,132
21451,132
21452,4
21453,4
21454,4
21455,4
21456,132
21457,132
21458,132
21459,132
21460,4
21461,1
21462,1
21463,1
21464,129
21465,129
21466,129
21467,130
21468,2
21469,2
21470,2
21471,2
21472,130
21473,136
21474,136
21475,136
21476,8
21477,8
21478,8
21479,4
21480,132
21481,132
21482,132
21483,132
21484,4
21485,1
21486,1
21487,1
21488,129
21489,129
21490,129
21491,129
21492,1
21493,1
21494,1
21495,1
21496,129
21497,136
21498,136
21499,136
21500,8
21501,8
21502,8
21503,8
21504,136
21505,136
21506,136
21507,136
21508,8
21509,8
21510,8
21511,8
21512,136
21513,136
21514,136
21515,132
21516,4
21517,4
21518,4
21519,4
21520,132
21521,129
21522,129
21523,129
21524,1
21525,1
21526,1
21527,1
21528,129
21529,129
21530,129
21531,129
21532,1
21533,8
21534,8
21535,8
21536,136
21537,136
21538,136
21539,136
21540,8
21541,8
21542,8
21543,8
21544,136
21545,136
21546,136
21547,136
21548,8
21549,8
21550,8
21551,4
21552,132
21553,132
21554,132
21555,132
21556,4
21557,2
21558,2
21559,2
21560,130
21561,130
21562,130
21563,0
