sample,source_frame,result_frame,requested_mask,poll_mask,input_polls,speed_percent,lagged
774,20956,20957,8,8,4,50,false
775,20957,20958,8,8,4,50,false
776,20958,20959,8,8,4,50,false
777,20959,20960,8,8,4,50,false
778,20960,20961,136,136,4,50,false
779,20961,20962,136,136,4,50,false
780,20962,20963,136,136,4,50,false
781,20963,20964,136,136,4,50,false
782,20964,20965,8,8,4,50,false
783,20965,20966,8,8,4,50,false
784,20966,20967,8,8,4,50,false
785,20967,20968,8,8,4,50,false
786,20968,20969,136,136,4,50,false
787,20969,20970,136,136,4,50,false
788,20970,20971,136,136,4,50,false
789,20971,20972,136,136,4,50,false
790,20972,20973,8,8,4,50,false
791,20973,20974,8,8,4,50,false
792,20974,20975,8,8,4,50,false
793,20975,20976,8,8,4,50,false
794,20976,20977,136,136,4,50,false
795,20977,20978,136,136,4,50,false
796,20978,20979,136,136,4,50,false
797,20979,20980,136,136,4,50,false
798,20980,20981,8,8,4,50,false
799,20981,20982,0,0,4,50,false
800,20982,20983,0,0,4,50,false
801,20983,20984,0,0,4,50,false
802,20984,20985,128,128,4,50,false
803,20985,20986,128,128,4,50,false
804,20986,20987,128,128,4,50,false
805,20987,20988,128,128,4,50,false
806,20988,20989,0,0,4,50,false
807,20989,20990,0,0,4,50,false
808,20990,20991,0,0,4,50,false
809,20991,20992,0,0,4,50,false
810,20992,20993,128,128,4,50,false
811,20993,20994,128,128,4,50,false
812,20994,20995,128,128,4,50,false
813,20995,20996,128,128,4,50,false
814,20996,20997,0,0,4,50,false
815,20997,20998,0,0,4,50,false
816,20998,20999,0,0,4,50,false
817,20999,21000,0,0,4,50,false
818,21000,21001,128,128,4,50,false
819,21001,21002,128,128,4,50,false
820,21002,21003,128,128,4,50,false
821,21003,21004,128,128,4,50,false
822,21004,21005,0,0,4,50,false
823,21005,21006,0,0,4,50,false
824,21006,21007,0,0,4,50,false
825,21007,21008,0,0,4,50,false
826,21008,21009,128,128,4,50,false
827,21009,21010,128,128,4,50,false
828,21010,21011,128,128,4,50,false
829,21011,21012,132,132,4,50,false
830,21012,21013,4,4,4,50,false
831,21013,21014,4,4,4,50,false
832,21014,21015,4,4,4,50,false
833,21015,21016,4,4,4,50,false
834,21016,21017,132,132,4,50,false
835,21017,21018,132,132,4,50,false
836,21018,21019,132,132,4,50,false
837,21019,21020,132,132,4,50,false
838,21020,21021,4,4,4,50,false
839,21021,21022,4,4,4,50,false
840,21022,21023,4,4,4,50,false
841,21023,21024,4,4,4,50,false
842,21024,21025,132,132,4,50,false
843,21025,21026,132,132,4,50,false
844,21026,21027,132,132,4,50,false
845,21027,21028,132,132,4,50,false
846,21028,21029,4,4,4,50,false
847,21029,21030,4,4,4,50,false
848,21030,21031,4,4,4,50,false
849,21031,21032,4,4,4,50,false
850,21032,21033,132,132,4,50,false
851,21033,21034,132,132,4,50,false
852,21034,21035,132,132,4,50,false
853,21035,21036,132,132,4,50,false
854,21036,21037,4,4,4,50,false
855,21037,21038,4,4,4,50,false
856,21038,21039,4,4,4,50,false
857,21039,21040,4,4,4,50,false
858,21040,21041,132,132,4,50,false
859,21041,21042,130,130,4,50,false
860,21042,21043,130,130,4,50,false
861,21043,21044,130,130,4,50,false
862,21044,21045,2,2,4,50,false
863,21045,21046,2,2,4,50,false
864,21046,21047,2,2,4,50,false
865,21047,21048,2,2,4,50,false
866,21048,21049,130,130,4,50,false
867,21049,21050,130,130,4,50,false
868,21050,21051,130,130,4,50,false
869,21051,21052,130,130,4,50,false
870,21052,21053,2,2,4,50,false
871,21053,21054,2,2,4,50,false
872,21054,21055,2,2,4,50,false
873,21055,21056,2,2,4,50,false
874,21056,21057,130,130,4,50,false
875,21057,21058,130,130,4,50,false
876,21058,21059,130,130,4,50,false
877,21059,21060,130,130,4,50,false
878,21060,21061,2,2,4,50,false
879,21061,21062,2,2,4,50,false
880,21062,21063,2,2,4,50,false
881,21063,21064,2,2,4,50,false
882,21064,21065,130,130,4,50,false
883,21065,21066,130,130,4,50,false
884,21066,21067,130,130,4,50,false
885,21067,21068,130,130,4,50,false
886,21068,21069,2,2,4,50,false
887,21069,21070,2,2,4,50,false
888,21070,21071,2,2,4,50,false
889,21071,21072,4,4,4,50,false
890,21072,21073,132,132,4,50,false
891,21073,21074,132,132,4,50,false
892,21074,21075,132,132,4,50,false
893,21075,21076,132,132,4,50,false
894,21076,21077,4,4,4,50,false
895,21077,21078,4,4,4,50,false
896,21078,21079,4,4,4,50,false
897,21079,21080,4,4,4,50,false
898,21080,21081,132,132,4,50,false
899,21081,21082,132,132,4,50,false
900,21082,21083,132,132,4,50,false
901,21083,21084,132,132,4,50,false
902,21084,21085,4,4,4,50,false
903,21085,21086,4,4,4,50,false
904,21086,21087,4,4,4,50,false
905,21087,21088,4,4,4,50,false
906,21088,21089,132,132,4,50,false
907,21089,21090,132,132,4,50,false
908,21090,21091,132,132,4,50,false
909,21091,21092,132,132,4,50,false
910,21092,21093,4,4,4,50,false
911,21093,21094,4,4,4,50,false
912,21094,21095,4,4,4,50,false
913,21095,21096,4,4,4,50,false
914,21096,21097,132,132,4,50,false
915,21097,21098,132,132,4,50,false
916,21098,21099,132,132,4,50,false
917,21099,21100,132,132,4,50,false
918,21100,21101,4,4,4,50,false
919,21101,21102,1,1,4,50,false
920,21102,21103,1,1,4,50,false
921,21103,21104,1,1,4,50,false
922,21104,21105,129,129,4,50,false
923,21105,21106,129,129,4,50,false
924,21106,21107,129,129,4,50,false
925,21107,21108,129,129,4,50,false
926,21108,21109,1,1,4,50,false
927,21109,21110,1,1,4,50,false
928,21110,21111,1,1,4,50,false
929,21111,21112,1,1,4,50,false
930,21112,21113,129,129,4,50,false
931,21113,21114,129,129,4,50,false
932,21114,21115,129,129,4,50,false
933,21115,21116,129,129,4,50,false
934,21116,21117,1,1,4,50,false
935,21117,21118,1,1,4,50,false
936,21118,21119,1,1,4,50,false
937,21119,21120,1,1,4,50,false
938,21120,21121,129,129,4,50,false
939,21121,21122,129,129,4,50,false
940,21122,21123,129,129,4,50,false
941,21123,21124,129,129,4,50,false
942,21124,21125,1,1,4,50,false
943,21125,21126,1,1,4,50,false
944,21126,21127,1,1,4,50,false
945,21127,21128,1,1,4,50,false
946,21128,21129,129,129,4,50,false
947,21129,21130,129,129,4,50,false
948,21130,21131,129,129,4,50,false
949,21131,21132,136,136,4,50,false
950,21132,21133,8,8,4,50,false
951,21133,21134,8,8,4,50,false
952,21134,21135,8,8,4,50,false
953,21135,21136,8,8,4,50,false
954,21136,21137,136,136,4,50,false
955,21137,21138,136,136,4,50,false
956,21138,21139,136,136,4,50,false
957,21139,21140,136,136,4,50,false
958,21140,21141,8,8,4,50,false
959,21141,21142,8,8,4,50,false
960,21142,21143,8,8,4,50,false
961,21143,21144,8,8,4,50,false
962,21144,21145,136,136,4,50,false
963,21145,21146,136,136,4,50,false
964,21146,21147,136,136,4,50,false
965,21147,21148,136,136,4,50,false
966,21148,21149,8,8,4,50,false
967,21149,21150,8,8,4,50,false
968,21150,21151,8,8,4,50,false
969,21151,21152,8,8,4,50,false
970,21152,21153,136,136,4,50,false
971,21153,21154,136,136,4,50,false
972,21154,21155,136,136,4,50,false
973,21155,21156,136,136,4,50,false
974,21156,21157,8,8,4,50,false
975,21157,21158,8,8,4,50,false
976,21158,21159,8,8,4,50,false
977,21159,21160,8,8,4,50,false
978,21160,21161,136,136,4,50,false
979,21161,21162,136,136,4,50,false
980,21162,21163,136,136,4,50,false
981,21163,21164,136,136,4,50,false
982,21164,21165,8,8,4,50,false
983,21165,21166,8,8,4,50,false
984,21166,21167,8,8,4,50,false
985,21167,21168,8,8,4,50,false
986,21168,21169,136,136,4,50,false
987,21169,21170,136,136,4,50,false
988,21170,21171,136,136,4,50,false
989,21171,21172,136,136,4,50,false
990,21172,21173,8,8,4,50,false
991,21173,21174,8,8,4,50,false
992,21174,21175,8,8,4,50,false
993,21175,21176,8,8,4,50,false
994,21176,21177,136,136,4,50,false
995,21177,21178,136,136,4,50,false
996,21178,21179,136,136,4,50,false
997,21179,21180,136,136,4,50,false
998,21180,21181,8,8,4,50,false
999,21181,21182,8,8,4,50,false
1000,21182,21183,8,8,4,50,false
1001,21183,21184,8,8,4,50,false
1002,21184,21185,136,136,4,50,false
1003,21185,21186,136,136,4,50,false
1004,21186,21187,136,136,4,50,false
1005,21187,21188,136,136,4,50,false
1006,21188,21189,8,8,4,50,false
1007,21189,21190,8,8,4,50,false
1008,21190,21191,8,8,4,50,false
1009,21191,21192,8,8,4,50,false
1010,21192,21193,136,136,4,50,false
1011,21193,21194,136,136,4,50,false
1012,21194,21195,136,136,4,50,false
1013,21195,21196,136,136,4,50,false
1014,21196,21197,8,8,4,50,false
1015,21197,21198,8,8,4,50,false
1016,21198,21199,8,8,4,50,false
1017,21199,21200,8,8,4,50,false
1018,21200,21201,136,136,4,50,false
1019,21201,21202,136,136,4,50,false
1020,21202,21203,136,136,4,50,false
1021,21203,21204,136,136,4,50,false
1022,21204,21205,8,8,4,50,false
1023,21205,21206,8,8,4,50,false
1024,21206,21207,8,8,4,50,false
1025,21207,21208,8,8,4,50,false
1026,21208,21209,136,136,4,50,false
1027,21209,21210,136,136,4,50,false
1028,21210,21211,136,136,4,50,false
1029,21211,21212,136,136,4,50,false
1030,21212,21213,8,8,4,50,false
1031,21213,21214,8,8,4,50,false
1032,21214,21215,8,8,4,50,false
1033,21215,21216,8,8,4,50,false
1034,21216,21217,136,136,4,50,false
1035,21217,21218,136,136,4,50,false
1036,21218,21219,136,136,4,50,false
1037,21219,21220,136,136,4,50,false
1038,21220,21221,8,8,4,50,false
1039,21221,21222,0,0,4,50,false
1040,21222,21223,0,0,4,50,false
1041,21223,21224,0,0,4,50,false
1042,21224,21225,128,128,4,50,false
1043,21225,21226,128,128,4,50,false
1044,21226,21227,128,128,4,50,false
1045,21227,21228,128,128,4,50,false
1046,21228,21229,0,0,4,50,false
1047,21229,21230,0,0,4,50,false
1048,21230,21231,0,0,4,50,false
1049,21231,21232,0,0,4,50,false
1050,21232,21233,128,128,4,50,false
1051,21233,21234,128,128,4,50,false
1052,21234,21235,128,128,4,50,false
1053,21235,21236,128,128,4,50,false
1054,21236,21237,0,0,4,50,false
1055,21237,21238,0,0,4,50,false
1056,21238,21239,0,0,4,50,false
1057,21239,21240,0,0,4,50,false
1058,21240,21241,128,128,4,50,false
1059,21241,21242,128,128,4,50,false
1060,21242,21243,128,128,4,50,false
1061,21243,21244,128,128,4,50,false
1062,21244,21245,0,0,4,50,false
1063,21245,21246,0,0,4,50,false
1064,21246,21247,0,0,4,50,false
1065,21247,21248,0,0,4,50,false
1066,21248,21249,128,128,4,50,false
1067,21249,21250,128,128,4,50,false
1068,21250,21251,128,128,4,50,false
1069,21251,21252,129,129,4,50,false
1070,21252,21253,1,1,4,50,false
1071,21253,21254,1,1,4,50,false
1072,21254,21255,1,1,4,50,false
1073,21255,21256,1,1,4,50,false
1074,21256,21257,129,129,4,50,false
1075,21257,21258,129,129,4,50,false
1076,21258,21259,129,129,4,50,false
1077,21259,21260,129,129,4,50,false
1078,21260,21261,1,1,4,50,false
1079,21261,21262,1,1,4,50,false
1080,21262,21263,1,1,4,50,false
1081,21263,21264,1,1,4,50,false
1082,21264,21265,129,129,4,50,false
1083,21265,21266,129,129,4,50,false
1084,21266,21267,129,129,4,50,false
1085,21267,21268,129,129,4,50,false
1086,21268,21269,1,1,4,50,false
1087,21269,21270,1,1,4,50,false
1088,21270,21271,1,1,4,50,false
1089,21271,21272,1,1,4,50,false
1090,21272,21273,129,129,4,50,false
1091,21273,21274,129,129,4,50,false
1092,21274,21275,129,129,4,50,false
1093,21275,21276,129,129,4,50,false
1094,21276,21277,1,1,4,50,false
1095,21277,21278,1,1,4,50,false
1096,21278,21279,1,1,4,50,false
1097,21279,21280,1,1,4,50,false
1098,21280,21281,129,129,4,50,false
1099,21281,21282,128,128,4,50,false
1100,21282,21283,128,128,4,50,false
1101,21283,21284,128,128,4,50,false
1102,21284,21285,0,0,4,50,false
1103,21285,21286,0,0,4,50,false
1104,21286,21287,0,0,4,50,false
1105,21287,21288,0,0,4,50,false
1106,21288,21289,128,128,4,50,false
1107,21289,21290,128,128,4,50,false
1108,21290,21291,128,128,4,50,false
1109,21291,21292,128,128,4,50,false
1110,21292,21293,0,0,4,50,false
1111,21293,21294,0,0,4,50,false
1112,21294,21295,0,0,4,50,false
1113,21295,21296,0,0,4,50,false
1114,21296,21297,128,128,4,50,false
1115,21297,21298,128,128,4,50,false
1116,21298,21299,128,128,4,50,false
1117,21299,21300,128,128,4,50,false
1118,21300,21301,0,0,4,50,false
1119,21301,21302,0,0,4,50,false
1120,21302,21303,0,0,4,50,false
1121,21303,21304,0,0,4,50,false
1122,21304,21305,128,128,4,50,false
1123,21305,21306,128,128,4,50,false
1124,21306,21307,128,128,4,50,false
1125,21307,21308,128,128,4,50,false
1126,21308,21309,0,0,4,50,false
1127,21309,21310,0,0,4,50,false
1128,21310,21311,0,0,4,50,false
1129,21311,21312,0,0,4,50,false
1130,21312,21313,128,128,4,50,false
1131,21313,21314,128,128,4,50,false
1132,21314,21315,128,128,4,50,false
1133,21315,21316,128,128,4,50,false
1134,21316,21317,0,0,4,50,false
1135,21317,21318,0,0,4,50,false
1136,21318,21319,0,0,4,50,false
1137,21319,21320,0,0,4,50,false
1138,21320,21321,128,128,4,50,false
1139,21321,21322,128,128,4,50,false
1140,21322,21323,128,128,4,50,false
1141,21323,21324,128,128,4,50,false
1142,21324,21325,0,0,4,50,false
1143,21325,21326,0,0,4,50,false
1144,21326,21327,0,0,4,50,false
1145,21327,21328,0,0,4,50,false
1146,21328,21329,128,128,4,50,false
1147,21329,21330,128,128,4,50,false
1148,21330,21331,128,128,4,50,false
1149,21331,21332,128,128,4,50,false
1150,21332,21333,0,0,4,50,false
1151,21333,21334,0,0,4,50,false
1152,21334,21335,0,0,4,50,false
1153,21335,21336,0,0,4,50,false
1154,21336,21337,128,128,4,50,false
1155,21337,21338,128,128,4,50,false
1156,21338,21339,128,128,4,50,false
1157,21339,21340,128,128,4,50,false
1158,21340,21341,0,0,4,50,false
1159,21341,21342,0,0,4,50,false
1160,21342,21343,0,0,4,50,false
1161,21343,21344,0,0,4,50,false
1162,21344,21345,128,128,4,50,false
1163,21345,21346,128,128,4,50,false
1164,21346,21347,128,128,4,50,false
1165,21347,21348,128,128,4,50,false
1166,21348,21349,0,0,4,50,false
1167,21349,21350,0,0,4,50,false
1168,21350,21351,0,0,4,50,false
1169,21351,21352,0,0,4,50,false
1170,21352,21353,128,128,4,50,false
1171,21353,21354,128,128,4,50,false
1172,21354,21355,128,128,4,50,false
1173,21355,21356,128,128,4,50,false
1174,21356,21357,0,0,4,50,false
1175,21357,21358,0,0,4,50,false
1176,21358,21359,0,0,4,50,false
1177,21359,21360,0,0,4,50,false
1178,21360,21361,128,128,4,50,false
1179,21361,21362,128,128,4,50,false
1180,21362,21363,128,128,4,50,false
1181,21363,21364,128,128,4,50,false
1182,21364,21365,0,0,4,50,false
1183,21365,21366,0,0,4,50,false
1184,21366,21367,0,0,4,50,false
1185,21367,21368,0,0,4,50,false
1186,21368,21369,128,128,4,50,false
1187,21369,21370,128,128,4,50,false
1188,21370,21371,128,128,4,50,false
1189,21371,21372,130,130,4,50,false
1190,21372,21373,2,2,4,50,false
1191,21373,21374,2,2,4,50,false
1192,21374,21375,2,2,4,50,false
1193,21375,21376,2,2,4,50,false
1194,21376,21377,130,130,4,50,false
1195,21377,21378,130,130,4,50,false
1196,21378,21379,130,130,4,50,false
1197,21379,21380,130,130,4,50,false
1198,21380,21381,2,2,4,50,false
1199,21381,21382,2,2,4,50,false
1200,21382,21383,2,2,4,50,false
1201,21383,21384,2,2,4,50,false
1202,21384,21385,130,130,4,50,false
1203,21385,21386,130,130,4,50,false
1204,21386,21387,130,130,4,50,false
1205,21387,21388,130,130,4,50,false
1206,21388,21389,2,2,4,50,false
1207,21389,21390,2,2,4,50,false
1208,21390,21391,2,2,4,50,false
1209,21391,21392,2,2,4,50,false
1210,21392,21393,130,130,4,50,false
1211,21393,21394,130,130,4,50,false
1212,21394,21395,130,130,4,50,false
1213,21395,21396,130,130,4,50,false
1214,21396,21397,2,2,4,50,false
1215,21397,21398,2,2,4,50,false
1216,21398,21399,2,2,4,50,false
1217,21399,21400,2,2,4,50,false
1218,21400,21401,130,130,4,50,false
1219,21401,21402,128,128,4,50,false
1220,21402,21403,128,128,4,50,false
1221,21403,21404,128,128,4,50,false
1222,21404,21405,0,0,4,50,false
1223,21405,21406,0,0,4,50,false
1224,21406,21407,0,0,4,50,false
1225,21407,21408,0,0,4,50,false
1226,21408,21409,128,128,4,50,false
1227,21409,21410,128,128,4,50,false
1228,21410,21411,128,128,4,50,false
1229,21411,21412,128,128,4,50,false
1230,21412,21413,0,0,4,50,false
1231,21413,21414,0,0,4,50,false
1232,21414,21415,0,0,4,50,false
1233,21415,21416,0,0,4,50,false
1234,21416,21417,128,128,4,50,false
1235,21417,21418,128,128,4,50,false
1236,21418,21419,128,128,4,50,false
1237,21419,21420,128,128,4,50,false
1238,21420,21421,0,0,4,50,false
1239,21421,21422,0,0,4,50,false
1240,21422,21423,0,0,4,50,false
1241,21423,21424,0,0,4,50,false
1242,21424,21425,128,128,4,50,false
1243,21425,21426,128,128,4,50,false
1244,21426,21427,128,128,4,50,false
1245,21427,21428,128,128,4,50,false
1246,21428,21429,0,0,4,50,false
1247,21429,21430,0,0,4,50,false
1248,21430,21431,0,0,4,50,false
1249,21431,21432,4,4,4,50,false
1250,21432,21433,132,132,4,50,false
1251,21433,21434,132,132,4,50,false
1252,21434,21435,132,132,4,50,false
1253,21435,21436,132,132,4,50,false
1254,21436,21437,4,4,4,50,false
1255,21437,21438,4,4,4,50,false
1256,21438,21439,4,4,4,50,false
1257,21439,21440,4,4,4,50,false
1258,21440,21441,132,132,4,50,false
1259,21441,21442,132,132,4,50,false
1260,21442,21443,132,132,4,50,false
1261,21443,21444,132,132,4,50,false
1262,21444,21445,4,4,4,50,false
1263,21445,21446,4,4,4,50,false
1264,21446,21447,4,4,4,50,false
1265,21447,21448,4,4,4,50,false
1266,21448,21449,132,132,4,50,false
1267,21449,21450,132,132,4,50,false
1268,21450,21451,132,132,4,50,false
1269,21451,21452,132,132,4,50,false
1270,21452,21453,4,4,4,50,false
1271,21453,21454,4,4,4,50,false
1272,21454,21455,4,4,4,50,false
1273,21455,21456,4,4,4,50,false
1274,21456,21457,132,132,4,50,false
1275,21457,21458,132,132,4,50,false
1276,21458,21459,132,132,4,50,false
1277,21459,21460,132,132,4,50,false
1278,21460,21461,4,4,4,50,false
1279,21461,21462,4,4,4,50,false
1280,21462,21463,4,4,4,50,false
1281,21463,21464,4,4,4,50,false
1282,21464,21465,132,132,4,50,false
1283,21465,21466,132,132,4,50,false
1284,21466,21467,132,132,4,50,false
1285,21467,21468,132,132,4,50,false
1286,21468,21469,4,4,4,50,false
1287,21469,21470,4,4,4,50,false
1288,21470,21471,4,4,4,50,false
1289,21471,21472,4,4,4,50,false
1290,21472,21473,132,132,4,50,false
1291,21473,21474,132,132,4,50,false
1292,21474,21475,132,132,4,50,false
1293,21475,21476,132,132,4,50,false
1294,21476,21477,4,4,4,50,false
1295,21477,21478,4,4,4,50,false
1296,21478,21479,4,4,4,50,false
1297,21479,21480,4,4,4,50,false
1298,21480,21481,132,132,4,50,false
1299,21481,21482,132,132,4,50,false
1300,21482,21483,132,132,4,50,false
1301,21483,21484,132,132,4,50,false
1302,21484,21485,4,4,4,50,false
1303,21485,21486,4,4,4,50,false
1304,21486,21487,4,4,4,50,false
1305,21487,21488,4,4,4,50,false
1306,21488,21489,132,132,4,50,false
1307,21489,21490,132,132,4,50,false
1308,21490,21491,132,132,4,50,false
1309,21491,21492,130,130,4,50,false
1310,21492,21493,2,2,4,50,false
1311,21493,21494,2,2,4,50,false
1312,21494,21495,2,2,4,50,false
1313,21495,21496,2,2,4,50,false
1314,21496,21497,130,130,4,50,false
1315,21497,21498,130,130,4,50,false
1316,21498,21499,130,130,4,50,false
1317,21499,21500,130,130,4,50,false
1318,21500,21501,2,2,4,50,false
1319,21501,21502,2,2,4,50,false
1320,21502,21503,2,2,4,50,false
1321,21503,21504,2,2,4,50,false
1322,21504,21505,130,130,4,50,false
1323,21505,21506,130,130,4,50,false
1324,21506,21507,130,130,4,50,false
1325,21507,21508,130,130,4,50,false
1326,21508,21509,2,2,4,50,false
1327,21509,21510,2,2,4,50,false
1328,21510,21511,2,2,4,50,false
1329,21511,21512,2,2,4,50,false
1330,21512,21513,130,130,4,50,false
1331,21513,21514,130,130,4,50,false
1332,21514,21515,130,130,4,50,false
1333,21515,21516,130,130,4,50,false
1334,21516,21517,2,2,4,50,false
1335,21517,21518,2,2,4,50,false
1336,21518,21519,2,2,4,50,false
1337,21519,21520,2,2,4,50,false
1338,21520,21521,130,130,4,50,false
1339,21521,21522,132,132,4,50,false
1340,21522,21523,132,132,4,50,false
1341,21523,21524,132,132,4,50,false
1342,21524,21525,4,4,4,50,false
1343,21525,21526,4,4,4,50,false
1344,21526,21527,4,4,4,50,false
1345,21527,21528,4,4,4,50,false
1346,21528,21529,132,132,4,50,false
1347,21529,21530,132,132,4,50,false
1348,21530,21531,132,132,4,50,false
1349,21531,21532,132,132,4,50,false
1350,21532,21533,4,4,4,50,false
1351,21533,21534,4,4,4,50,false
1352,21534,21535,4,4,4,50,false
1353,21535,21536,4,4,4,50,false
1354,21536,21537,132,132,4,50,false
1355,21537,21538,132,132,4,50,false
1356,21538,21539,132,132,4,50,false
1357,21539,21540,132,132,4,50,false
1358,21540,21541,4,4,4,50,false
1359,21541,21542,4,4,4,50,false
1360,21542,21543,4,4,4,50,false
1361,21543,21544,4,4,4,50,false
1362,21544,21545,132,132,4,50,false
1363,21545,21546,132,132,4,50,false
1364,21546,21547,132,132,4,50,false
1365,21547,21548,132,132,4,50,false
1366,21548,21549,4,4,4,50,false
1367,21549,21550,4,4,4,50,false
1368,21550,21551,4,4,4,50,false
1369,21551,21552,4,4,4,50,false
1370,21552,21553,132,132,4,50,false
1371,21553,21554,132,132,4,50,false
1372,21554,21555,132,132,4,50,false
1373,21555,21556,132,132,4,50,false
1374,21556,21557,4,4,4,50,false
1375,21557,21558,4,4,4,50,false
1376,21558,21559,4,4,4,50,false
1377,21559,21560,4,4,4,50,false
1378,21560,21561,132,132,4,50,false
1379,21561,21562,132,132,4,50,false
1380,21562,21563,132,132,4,50,false
