sample,source_frame,result_frame,requested_mask,poll_mask,input_polls,speed_percent,lagged
768,20950,20951,8,8,4,50,false
769,20951,20952,4,4,4,50,false
770,20952,20953,132,132,4,50,false
771,20953,20954,132,132,4,50,false
772,20954,20955,132,132,4,50,false
773,20955,20956,132,132,4,50,false
774,20956,20957,4,4,4,50,false
775,20957,20958,8,8,4,50,false
776,20958,20959,8,8,4,50,false
777,20959,20960,8,8,4,50,false
778,20960,20961,136,136,4,50,false
779,20961,20962,136,136,4,50,false
780,20962,20963,136,136,4,50,false
781,20963,20964,132,132,4,50,false
782,20964,20965,4,4,4,50,false
783,20965,20966,4,4,4,50,false
784,20966,20967,4,4,4,50,false
785,20967,20968,4,4,4,50,false
786,20968,20969,132,132,4,50,false
787,20969,20970,129,129,4,50,false
788,20970,20971,129,129,4,50,false
789,20971,20972,129,129,4,50,false
790,20972,20973,1,1,4,50,false
791,20973,20974,1,1,4,50,false
792,20974,20975,1,1,4,50,false
793,20975,20976,8,8,4,50,false
794,20976,20977,136,136,4,50,false
795,20977,20978,136,136,4,50,false
796,20978,20979,136,136,4,50,false
797,20979,20980,136,136,4,50,false
798,20980,20981,8,8,4,50,false
799,20981,20982,8,8,4,50,false
800,20982,20983,8,8,4,50,false
801,20983,20984,8,8,4,50,false
802,20984,20985,136,136,4,50,false
803,20985,20986,136,136,4,50,false
804,20986,20987,136,136,4,50,false
805,20987,20988,136,136,4,50,false
806,20988,20989,8,8,4,50,false
807,20989,20990,8,8,4,50,false
808,20990,20991,8,8,4,50,false
809,20991,20992,8,8,4,50,false
810,20992,20993,136,136,4,50,false
811,20993,20994,136,136,4,50,false
812,20994,20995,136,136,4,50,false
813,20995,20996,136,136,4,50,false
814,20996,20997,8,8,4,50,false
815,20997,20998,8,8,4,50,false
816,20998,20999,8,8,4,50,false
817,20999,21000,8,8,4,50,false
818,21000,21001,136,136,4,50,false
819,21001,21002,136,136,4,50,false
820,21002,21003,136,136,4,50,false
821,21003,21004,136,136,4,50,false
822,21004,21005,8,8,4,50,false
823,21005,21006,8,8,4,50,false
824,21006,21007,8,8,4,50,false
825,21007,21008,8,8,4,50,false
826,21008,21009,136,136,4,50,false
827,21009,21010,136,136,4,50,false
828,21010,21011,136,136,4,50,false
829,21011,21012,129,129,4,50,false
830,21012,21013,1,1,4,50,false
831,21013,21014,1,1,4,50,false
832,21014,21015,1,1,4,50,false
833,21015,21016,1,1,4,50,false
834,21016,21017,129,129,4,50,false
835,21017,21018,136,136,4,50,false
836,21018,21019,136,136,4,50,false
837,21019,21020,136,136,4,50,false
838,21020,21021,8,8,4,50,false
839,21021,21022,8,8,4,50,false
840,21022,21023,8,8,4,50,false
841,21023,21024,4,4,4,50,false
842,21024,21025,132,132,4,50,false
843,21025,21026,132,132,4,50,false
844,21026,21027,132,132,4,50,false
845,21027,21028,132,132,4,50,false
846,21028,21029,4,4,4,50,false
847,21029,21030,8,8,4,50,false
848,21030,21031,8,8,4,50,false
849,21031,21032,8,8,4,50,false
850,21032,21033,136,136,4,50,false
851,21033,21034,136,136,4,50,false
852,21034,21035,136,136,4,50,false
853,21035,21036,136,136,4,50,false
854,21036,21037,8,8,4,50,false
855,21037,21038,8,8,4,50,false
856,21038,21039,8,8,4,50,false
857,21039,21040,8,8,4,50,false
858,21040,21041,136,136,4,50,false
859,21041,21042,132,132,4,50,false
860,21042,21043,132,132,4,50,false
861,21043,21044,132,132,4,50,false
862,21044,21045,4,4,4,50,false
863,21045,21046,4,4,4,50,false
864,21046,21047,4,4,4,50,false
865,21047,21048,8,8,4,50,false
866,21048,21049,136,136,4,50,false
867,21049,21050,136,136,4,50,false
868,21050,21051,136,136,4,50,false
869,21051,21052,136,136,4,50,false
870,21052,21053,8,8,4,50,false
871,21053,21054,4,4,4,50,false
872,21054,21055,4,4,4,50,false
873,21055,21056,4,4,4,50,false
874,21056,21057,132,132,4,50,false
875,21057,21058,132,132,4,50,false
876,21058,21059,132,132,4,50,false
877,21059,21060,136,136,4,50,false
878,21060,21061,8,8,4,50,false
879,21061,21062,8,8,4,50,false
880,21062,21063,8,8,4,50,false
881,21063,21064,8,8,4,50,false
882,21064,21065,136,136,4,50,false
883,21065,21066,132,132,4,50,false
884,21066,21067,132,132,4,50,false
885,21067,21068,132,132,4,50,false
886,21068,21069,4,4,4,50,false
887,21069,21070,4,4,4,50,false
888,21070,21071,4,4,4,50,false
889,21071,21072,8,8,4,50,false
890,21072,21073,136,136,4,50,false
891,21073,21074,136,136,4,50,false
892,21074,21075,136,136,4,50,false
893,21075,21076,136,136,4,50,false
894,21076,21077,8,8,4,50,false
895,21077,21078,1,1,4,50,false
896,21078,21079,1,1,4,50,false
897,21079,21080,1,1,4,50,false
898,21080,21081,129,129,4,50,false
899,21081,21082,129,129,4,50,false
900,21082,21083,129,129,4,50,false
901,21083,21084,136,136,4,50,false
902,21084,21085,8,8,4,50,false
903,21085,21086,8,8,4,50,false
904,21086,21087,8,8,4,50,false
905,21087,21088,8,8,4,50,false
906,21088,21089,136,136,4,50,false
907,21089,21090,129,129,4,50,false
908,21090,21091,129,129,4,50,false
909,21091,21092,129,129,4,50,false
910,21092,21093,1,1,4,50,false
911,21093,21094,1,1,4,50,false
912,21094,21095,1,1,4,50,false
913,21095,21096,1,1,4,50,false
914,21096,21097,129,129,4,50,false
915,21097,21098,129,129,4,50,false
916,21098,21099,129,129,4,50,false
917,21099,21100,129,129,4,50,false
918,21100,21101,1,1,4,50,false
919,21101,21102,0,0,4,50,false
920,21102,21103,0,0,4,50,false
921,21103,21104,0,0,4,50,false
922,21104,21105,128,128,4,50,false
923,21105,21106,128,128,4,50,false
924,21106,21107,128,128,4,50,false
925,21107,21108,130,130,4,50,false
926,21108,21109,2,2,4,50,false
927,21109,21110,2,2,4,50,false
928,21110,21111,2,2,4,50,false
929,21111,21112,2,2,4,50,false
930,21112,21113,130,130,4,50,false
931,21113,21114,130,130,4,50,false
932,21114,21115,130,130,4,50,false
933,21115,21116,130,130,4,50,false
934,21116,21117,2,2,4,50,false
935,21117,21118,2,2,4,50,false
936,21118,21119,2,2,4,50,false
937,21119,21120,4,4,4,50,false
938,21120,21121,132,132,4,50,false
939,21121,21122,132,132,4,50,false
940,21122,21123,132,132,4,50,false
941,21123,21124,132,132,4,50,false
942,21124,21125,4,4,4,50,false
943,21125,21126,4,4,4,50,false
944,21126,21127,4,4,4,50,false
945,21127,21128,4,4,4,50,false
946,21128,21129,132,132,4,50,false
947,21129,21130,132,132,4,50,false
948,21130,21131,132,132,4,50,false
949,21131,21132,129,129,4,50,false
950,21132,21133,1,1,4,50,false
951,21133,21134,1,1,4,50,false
952,21134,21135,1,1,4,50,false
953,21135,21136,1,1,4,50,false
954,21136,21137,129,129,4,50,false
955,21137,21138,129,129,4,50,false
956,21138,21139,129,129,4,50,false
957,21139,21140,129,129,4,50,false
958,21140,21141,1,1,4,50,false
959,21141,21142,1,1,4,50,false
960,21142,21143,1,1,4,50,false
961,21143,21144,4,4,4,50,false
962,21144,21145,132,132,4,50,false
963,21145,21146,132,132,4,50,false
964,21146,21147,132,132,4,50,false
965,21147,21148,132,132,4,50,false
966,21148,21149,4,4,4,50,false
967,21149,21150,4,4,4,50,false
968,21150,21151,4,4,4,50,false
969,21151,21152,4,4,4,50,false
970,21152,21153,132,132,4,50,false
971,21153,21154,132,132,4,50,false
972,21154,21155,132,132,4,50,false
973,21155,21156,132,132,4,50,false
974,21156,21157,4,4,4,50,false
975,21157,21158,4,4,4,50,false
976,21158,21159,4,4,4,50,false
977,21159,21160,4,4,4,50,false
978,21160,21161,132,132,4,50,false
979,21161,21162,129,129,4,50,false
980,21162,21163,129,129,4,50,false
981,21163,21164,129,129,4,50,false
982,21164,21165,1,1,4,50,false
983,21165,21166,1,1,4,50,false
984,21166,21167,1,1,4,50,false
985,21167,21168,8,8,4,50,false
986,21168,21169,136,136,4,50,false
987,21169,21170,136,136,4,50,false
988,21170,21171,136,136,4,50,false
989,21171,21172,136,136,4,50,false
990,21172,21173,8,8,4,50,false
991,21173,21174,1,1,4,50,false
992,21174,21175,1,1,4,50,false
993,21175,21176,1,1,4,50,false
994,21176,21177,129,129,4,50,false
995,21177,21178,129,129,4,50,false
996,21178,21179,129,129,4,50,false
997,21179,21180,129,129,4,50,false
998,21180,21181,1,1,4,50,false
999,21181,21182,1,1,4,50,false
1000,21182,21183,1,1,4,50,false
1001,21183,21184,1,1,4,50,false
1002,21184,21185,129,129,4,50,false
1003,21185,21186,132,132,4,50,false
1004,21186,21187,132,132,4,50,false
1005,21187,21188,132,132,4,50,false
1006,21188,21189,4,4,4,50,false
1007,21189,21190,4,4,4,50,false
1008,21190,21191,4,4,4,50,false
1009,21191,21192,4,4,4,50,false
1010,21192,21193,132,132,4,50,false
1011,21193,21194,132,132,4,50,false
1012,21194,21195,132,132,4,50,false
1013,21195,21196,132,132,4,50,false
1014,21196,21197,4,4,4,50,false
1015,21197,21198,8,8,4,50,false
1016,21198,21199,8,8,4,50,false
1017,21199,21200,8,8,4,50,false
1018,21200,21201,136,136,4,50,false
1019,21201,21202,136,136,4,50,false
1020,21202,21203,136,136,4,50,false
1021,21203,21204,132,132,4,50,false
1022,21204,21205,4,4,4,50,false
1023,21205,21206,4,4,4,50,false
1024,21206,21207,4,4,4,50,false
1025,21207,21208,4,4,4,50,false
1026,21208,21209,132,132,4,50,false
1027,21209,21210,130,130,4,50,false
1028,21210,21211,130,130,4,50,false
1029,21211,21212,130,130,4,50,false
1030,21212,21213,2,2,4,50,false
1031,21213,21214,2,2,4,50,false
1032,21214,21215,2,2,4,50,false
1033,21215,21216,8,8,4,50,false
1034,21216,21217,136,136,4,50,false
1035,21217,21218,136,136,4,50,false
1036,21218,21219,136,136,4,50,false
1037,21219,21220,136,136,4,50,false
1038,21220,21221,8,8,4,50,false
1039,21221,21222,8,8,4,50,false
1040,21222,21223,8,8,4,50,false
1041,21223,21224,8,8,4,50,false
1042,21224,21225,136,136,4,50,false
1043,21225,21226,136,136,4,50,false
1044,21226,21227,136,136,4,50,false
1045,21227,21228,136,136,4,50,false
1046,21228,21229,8,8,4,50,false
1047,21229,21230,8,8,4,50,false
1048,21230,21231,8,8,4,50,false
1049,21231,21232,8,8,4,50,false
1050,21232,21233,136,136,4,50,false
1051,21233,21234,132,132,4,50,false
1052,21234,21235,132,132,4,50,false
1053,21235,21236,132,132,4,50,false
1054,21236,21237,4,4,4,50,false
1055,21237,21238,4,4,4,50,false
1056,21238,21239,4,4,4,50,false
1057,21239,21240,4,4,4,50,false
1058,21240,21241,132,132,4,50,false
1059,21241,21242,132,132,4,50,false
1060,21242,21243,132,132,4,50,false
1061,21243,21244,132,132,4,50,false
1062,21244,21245,4,4,4,50,false
1063,21245,21246,4,4,4,50,false
1064,21246,21247,4,4,4,50,false
1065,21247,21248,4,4,4,50,false
1066,21248,21249,132,132,4,50,false
1067,21249,21250,132,132,4,50,false
1068,21250,21251,132,132,4,50,false
1069,21251,21252,132,132,4,50,false
1070,21252,21253,4,4,4,50,false
1071,21253,21254,4,4,4,50,false
1072,21254,21255,4,4,4,50,false
1073,21255,21256,4,4,4,50,false
1074,21256,21257,132,132,4,50,false
1075,21257,21258,129,129,4,50,false
1076,21258,21259,129,129,4,50,false
1077,21259,21260,129,129,4,50,false
1078,21260,21261,1,1,4,50,false
1079,21261,21262,1,1,4,50,false
1080,21262,21263,1,1,4,50,false
1081,21263,21264,1,1,4,50,false
1082,21264,21265,129,129,4,50,false
1083,21265,21266,129,129,4,50,false
1084,21266,21267,129,129,4,50,false
1085,21267,21268,129,129,4,50,false
1086,21268,21269,1,1,4,50,false
1087,21269,21270,1,1,4,50,false
1088,21270,21271,1,1,4,50,false
1089,21271,21272,1,1,4,50,false
1090,21272,21273,129,129,4,50,false
1091,21273,21274,129,129,4,50,false
1092,21274,21275,129,129,4,50,false
1093,21275,21276,129,129,4,50,false
1094,21276,21277,1,1,4,50,false
1095,21277,21278,1,1,4,50,false
1096,21278,21279,1,1,4,50,false
1097,21279,21280,1,1,4,50,false
1098,21280,21281,129,129,4,50,false
1099,21281,21282,129,129,4,50,false
1100,21282,21283,129,129,4,50,false
1101,21283,21284,129,129,4,50,false
1102,21284,21285,1,1,4,50,false
1103,21285,21286,1,1,4,50,false
1104,21286,21287,1,1,4,50,false
1105,21287,21288,1,1,4,50,false
1106,21288,21289,129,129,4,50,false
1107,21289,21290,129,129,4,50,false
1108,21290,21291,129,129,4,50,false
1109,21291,21292,129,129,4,50,false
1110,21292,21293,1,1,4,50,false
1111,21293,21294,4,4,4,50,false
1112,21294,21295,4,4,4,50,false
1113,21295,21296,4,4,4,50,false
1114,21296,21297,132,132,4,50,false
1115,21297,21298,132,132,4,50,false
1116,21298,21299,132,132,4,50,false
1117,21299,21300,130,130,4,50,false
1118,21300,21301,2,2,4,50,false
1119,21301,21302,2,2,4,50,false
1120,21302,21303,2,2,4,50,false
1121,21303,21304,2,2,4,50,false
1122,21304,21305,130,130,4,50,false
1123,21305,21306,132,132,4,50,false
1124,21306,21307,132,132,4,50,false
1125,21307,21308,132,132,4,50,false
1126,21308,21309,4,4,4,50,false
1127,21309,21310,4,4,4,50,false
1128,21310,21311,4,4,4,50,false
1129,21311,21312,8,8,4,50,false
1130,21312,21313,136,136,4,50,false
1131,21313,21314,136,136,4,50,false
1132,21314,21315,136,136,4,50,false
1133,21315,21316,136,136,4,50,false
1134,21316,21317,8,8,4,50,false
1135,21317,21318,4,4,4,50,false
1136,21318,21319,4,4,4,50,false
1137,21319,21320,4,4,4,50,false
1138,21320,21321,132,132,4,50,false
1139,21321,21322,132,132,4,50,false
1140,21322,21323,132,132,4,50,false
1141,21323,21324,136,136,4,50,false
1142,21324,21325,8,8,4,50,false
1143,21325,21326,8,8,4,50,false
1144,21326,21327,8,8,4,50,false
1145,21327,21328,8,8,4,50,false
1146,21328,21329,136,136,4,50,false
1147,21329,21330,136,136,4,50,false
1148,21330,21331,136,136,4,50,false
1149,21331,21332,136,136,4,50,false
1150,21332,21333,8,8,4,50,false
1151,21333,21334,8,8,4,50,false
1152,21334,21335,8,8,4,50,false
1153,21335,21336,2,2,4,50,false
1154,21336,21337,130,130,4,50,false
1155,21337,21338,130,130,4,50,false
1156,21338,21339,130,130,4,50,false
1157,21339,21340,130,130,4,50,false
1158,21340,21341,2,2,4,50,false
1159,21341,21342,2,2,4,50,false
1160,21342,21343,2,2,4,50,false
1161,21343,21344,2,2,4,50,false
1162,21344,21345,130,130,4,50,false
1163,21345,21346,130,130,4,50,false
1164,21346,21347,130,130,4,50,false
1165,21347,21348,130,130,4,50,false
1166,21348,21349,2,2,4,50,false
1167,21349,21350,2,2,4,50,false
1168,21350,21351,2,2,4,50,false
1169,21351,21352,2,2,4,50,false
1170,21352,21353,130,130,4,50,false
1171,21353,21354,132,132,4,50,false
1172,21354,21355,132,132,4,50,false
1173,21355,21356,132,132,4,50,false
1174,21356,21357,4,4,4,50,false
1175,21357,21358,4,4,4,50,false
1176,21358,21359,4,4,4,50,false
1177,21359,21360,4,4,4,50,false
1178,21360,21361,132,132,4,50,false
1179,21361,21362,132,132,4,50,false
1180,21362,21363,132,132,4,50,false
1181,21363,21364,132,132,4,50,false
1182,21364,21365,4,4,4,50,false
1183,21365,21366,8,8,4,50,false
1184,21366,21367,8,8,4,50,false
1185,21367,21368,8,8,4,50,false
1186,21368,21369,136,136,4,50,false
1187,21369,21370,136,136,4,50,false
1188,21370,21371,136,136,4,50,false
1189,21371,21372,136,136,4,50,false
1190,21372,21373,8,8,4,50,false
1191,21373,21374,8,8,4,50,false
1192,21374,21375,8,8,4,50,false
1193,21375,21376,8,8,4,50,false
1194,21376,21377,136,136,4,50,false
1195,21377,21378,132,132,4,50,false
1196,21378,21379,132,132,4,50,false
1197,21379,21380,132,132,4,50,false
1198,21380,21381,4,4,4,50,false
1199,21381,21382,4,4,4,50,false
1200,21382,21383,4,4,4,50,false
1201,21383,21384,1,1,4,50,false
1202,21384,21385,129,129,4,50,false
1203,21385,21386,129,129,4,50,false
1204,21386,21387,129,129,4,50,false
1205,21387,21388,129,129,4,50,false
1206,21388,21389,1,1,4,50,false
1207,21389,21390,1,1,4,50,false
1208,21390,21391,1,1,4,50,false
1209,21391,21392,1,1,4,50,false
1210,21392,21393,129,129,4,50,false
1211,21393,21394,129,129,4,50,false
1212,21394,21395,129,129,4,50,false
1213,21395,21396,132,132,4,50,false
1214,21396,21397,4,4,4,50,false
1215,21397,21398,4,4,4,50,false
1216,21398,21399,4,4,4,50,false
1217,21399,21400,4,4,4,50,false
1218,21400,21401,132,132,4,50,false
1219,21401,21402,130,130,4,50,false
1220,21402,21403,130,130,4,50,false
1221,21403,21404,130,130,4,50,false
1222,21404,21405,2,2,4,50,false
1223,21405,21406,2,2,4,50,false
1224,21406,21407,2,2,4,50,false
1225,21407,21408,2,2,4,50,false
1226,21408,21409,130,130,4,50,false
1227,21409,21410,130,130,4,50,false
1228,21410,21411,130,130,4,50,false
1229,21411,21412,130,130,4,50,false
1230,21412,21413,2,2,4,50,false
1231,21413,21414,2,2,4,50,false
1232,21414,21415,2,2,4,50,false
1233,21415,21416,2,2,4,50,false
1234,21416,21417,130,130,4,50,false
1235,21417,21418,130,130,4,50,false
1236,21418,21419,130,130,4,50,false
1237,21419,21420,130,130,4,50,false
1238,21420,21421,2,2,4,50,false
1239,21421,21422,2,2,4,50,false
1240,21422,21423,2,2,4,50,false
1241,21423,21424,2,2,4,50,false
1242,21424,21425,130,130,4,50,false
1243,21425,21426,130,130,4,50,false
1244,21426,21427,130,130,4,50,false
1245,21427,21428,130,130,4,50,false
1246,21428,21429,2,2,4,50,false
1247,21429,21430,2,2,4,50,false
1248,21430,21431,2,2,4,50,false
1249,21431,21432,4,4,4,50,false
1250,21432,21433,132,132,4,50,false
1251,21433,21434,132,132,4,50,false
1252,21434,21435,132,132,4,50,false
1253,21435,21436,132,132,4,50,false
1254,21436,21437,4,4,4,50,false
1255,21437,21438,2,2,4,50,false
1256,21438,21439,2,2,4,50,false
1257,21439,21440,2,2,4,50,false
1258,21440,21441,130,130,4,50,false
1259,21441,21442,130,130,4,50,false
1260,21442,21443,130,130,4,50,false
1261,21443,21444,129,129,4,50,false
1262,21444,21445,1,1,4,50,false
1263,21445,21446,1,1,4,50,false
1264,21446,21447,1,1,4,50,false
1265,21447,21448,1,1,4,50,false
1266,21448,21449,129,129,4,50,false
1267,21449,21450,136,136,4,50,false
1268,21450,21451,136,136,4,50,false
1269,21451,21452,136,136,4,50,false
1270,21452,21453,8,8,4,50,false
1271,21453,21454,8,8,4,50,false
1272,21454,21455,8,8,4,50,false
1273,21455,21456,4,4,4,50,false
1274,21456,21457,132,132,4,50,false
1275,21457,21458,132,132,4,50,false
1276,21458,21459,132,132,4,50,false
1277,21459,21460,132,132,4,50,false
1278,21460,21461,4,4,4,50,false
1279,21461,21462,4,4,4,50,false
1280,21462,21463,4,4,4,50,false
1281,21463,21464,4,4,4,50,false
1282,21464,21465,132,132,4,50,false
1283,21465,21466,132,132,4,50,false
1284,21466,21467,132,132,4,50,false
1285,21467,21468,136,136,4,50,false
1286,21468,21469,8,8,4,50,false
1287,21469,21470,8,8,4,50,false
1288,21470,21471,8,8,4,50,false
1289,21471,21472,8,8,4,50,false
1290,21472,21473,136,136,4,50,false
1291,21473,21474,132,132,4,50,false
1292,21474,21475,132,132,4,50,false
1293,21475,21476,132,132,4,50,false
1294,21476,21477,4,4,4,50,false
1295,21477,21478,4,4,4,50,false
1296,21478,21479,4,4,4,50,false
1297,21479,21480,8,8,4,50,false
1298,21480,21481,136,136,4,50,false
1299,21481,21482,136,136,4,50,false
1300,21482,21483,136,136,4,50,false
1301,21483,21484,136,136,4,50,false
1302,21484,21485,8,8,4,50,false
1303,21485,21486,4,4,4,50,false
1304,21486,21487,4,4,4,50,false
1305,21487,21488,4,4,4,50,false
1306,21488,21489,132,132,4,50,false
1307,21489,21490,132,132,4,50,false
1308,21490,21491,132,132,4,50,false
1309,21491,21492,136,136,4,50,false
1310,21492,21493,8,8,4,50,false
1311,21493,21494,8,8,4,50,false
1312,21494,21495,8,8,4,50,false
1313,21495,21496,8,8,4,50,false
1314,21496,21497,136,136,4,50,false
1315,21497,21498,129,129,4,50,false
1316,21498,21499,129,129,4,50,false
1317,21499,21500,129,129,4,50,false
1318,21500,21501,1,1,4,50,false
1319,21501,21502,1,1,4,50,false
1320,21502,21503,1,1,4,50,false
1321,21503,21504,4,4,4,50,false
1322,21504,21505,132,132,4,50,false
1323,21505,21506,132,132,4,50,false
1324,21506,21507,132,132,4,50,false
1325,21507,21508,132,132,4,50,false
1326,21508,21509,4,4,4,50,false
1327,21509,21510,0,0,4,50,false
1328,21510,21511,0,0,4,50,false
1329,21511,21512,0,0,4,50,false
1330,21512,21513,128,128,4,50,false
1331,21513,21514,128,128,4,50,false
1332,21514,21515,128,128,4,50,false
1333,21515,21516,129,129,4,50,false
1334,21516,21517,1,1,4,50,false
1335,21517,21518,1,1,4,50,false
1336,21518,21519,1,1,4,50,false
1337,21519,21520,1,1,4,50,false
1338,21520,21521,129,129,4,50,false
1339,21521,21522,136,136,4,50,false
1340,21522,21523,136,136,4,50,false
1341,21523,21524,136,136,4,50,false
1342,21524,21525,8,8,4,50,false
1343,21525,21526,8,8,4,50,false
1344,21526,21527,8,8,4,50,false
1345,21527,21528,1,1,4,50,false
1346,21528,21529,129,129,4,50,false
1347,21529,21530,129,129,4,50,false
1348,21530,21531,129,129,4,50,false
1349,21531,21532,129,129,4,50,false
1350,21532,21533,1,1,4,50,false
1351,21533,21534,8,8,4,50,false
1352,21534,21535,8,8,4,50,false
1353,21535,21536,8,8,4,50,false
1354,21536,21537,136,136,4,50,false
1355,21537,21538,136,136,4,50,false
1356,21538,21539,136,136,4,50,false
1357,21539,21540,129,129,4,50,false
1358,21540,21541,1,1,4,50,false
1359,21541,21542,1,1,4,50,false
1360,21542,21543,1,1,4,50,false
1361,21543,21544,1,1,4,50,false
1362,21544,21545,129,129,4,50,false
1363,21545,21546,136,136,4,50,false
1364,21546,21547,136,136,4,50,false
1365,21547,21548,136,136,4,50,false
1366,21548,21549,8,8,4,50,false
1367,21549,21550,8,8,4,50,false
1368,21550,21551,8,8,4,50,false
1369,21551,21552,2,2,4,50,false
1370,21552,21553,130,130,4,50,false
1371,21553,21554,130,130,4,50,false
1372,21554,21555,130,130,4,50,false
1373,21555,21556,130,130,4,50,false
1374,21556,21557,2,2,4,50,false
1375,21557,21558,2,2,4,50,false
1376,21558,21559,2,2,4,50,false
1377,21559,21560,2,2,4,50,false
1378,21560,21561,130,130,4,50,false
1379,21561,21562,130,130,4,50,false
1380,21562,21563,130,130,4,50,false
1381,21563,21564,130,130,4,50,false
1382,21564,21565,2,2,4,50,false
1383,21565,21566,2,2,4,50,false
1384,21566,21567,2,2,4,50,false
1385,21567,21568,2,2,4,50,false
1386,21568,21569,130,130,4,50,false
1387,21569,21570,130,130,4,50,false
1388,21570,21571,130,130,4,50,false
1389,21571,21572,130,130,4,50,false
1390,21572,21573,2,2,4,50,false
1391,21573,21574,2,2,4,50,false
1392,21574,21575,2,2,4,50,false
1393,21575,21576,2,2,4,50,false
1394,21576,21577,130,130,4,50,false
1395,21577,21578,130,130,4,50,false
1396,21578,21579,130,130,4,50,false
1397,21579,21580,130,130,4,50,false
1398,21580,21581,2,2,4,50,false
1399,21581,21582,4,4,4,50,false
1400,21582,21583,4,4,4,50,false
1401,21583,21584,4,4,4,50,false
1402,21584,21585,132,132,4,50,false
1403,21585,21586,132,132,4,50,false
1404,21586,21587,132,132,4,50,false
1405,21587,21588,130,130,4,50,false
1406,21588,21589,2,2,4,50,false
1407,21589,21590,2,2,4,50,false
1408,21590,21591,2,2,4,50,false
1409,21591,21592,2,2,4,50,false
1410,21592,21593,130,130,4,50,false
1411,21593,21594,132,132,4,50,false
1412,21594,21595,132,132,4,50,false
1413,21595,21596,132,132,4,50,false
1414,21596,21597,4,4,4,50,false
1415,21597,21598,4,4,4,50,false
1416,21598,21599,4,4,4,50,false
1417,21599,21600,4,4,4,50,false
1418,21600,21601,132,132,4,50,false
1419,21601,21602,132,132,4,50,false
1420,21602,21603,132,132,4,50,false
1421,21603,21604,132,132,4,50,false
1422,21604,21605,4,4,4,50,false
1423,21605,21606,4,4,4,50,false
1424,21606,21607,4,4,4,50,false
1425,21607,21608,4,4,4,50,false
1426,21608,21609,132,132,4,50,false
1427,21609,21610,132,132,4,50,false
1428,21610,21611,132,132,4,50,false
1429,21611,21612,130,130,4,50,false
1430,21612,21613,2,2,4,50,false
1431,21613,21614,2,2,4,50,false
1432,21614,21615,2,2,4,50,false
1433,21615,21616,2,2,4,50,false
1434,21616,21617,130,130,4,50,false
1435,21617,21618,136,136,4,50,false
1436,21618,21619,136,136,4,50,false
1437,21619,21620,136,136,4,50,false
1438,21620,21621,8,8,4,50,false
1439,21621,21622,8,8,4,50,false
1440,21622,21623,8,8,4,50,false
1441,21623,21624,2,2,4,50,false
1442,21624,21625,130,130,4,50,false
1443,21625,21626,130,130,4,50,false
1444,21626,21627,130,130,4,50,false
1445,21627,21628,130,130,4,50,false
1446,21628,21629,2,2,4,50,false
1447,21629,21630,2,2,4,50,false
1448,21630,21631,2,2,4,50,false
1449,21631,21632,2,2,4,50,false
1450,21632,21633,130,130,4,50,false
1451,21633,21634,130,130,4,50,false
1452,21634,21635,130,130,4,50,false
1453,21635,21636,136,136,4,50,false
1454,21636,21637,8,8,4,50,false
1455,21637,21638,8,8,4,50,false
1456,21638,21639,8,8,4,50,false
1457,21639,21640,8,8,4,50,false
1458,21640,21641,136,136,4,50,false
1459,21641,21642,136,136,4,50,false
1460,21642,21643,136,136,4,50,false
1461,21643,21644,136,136,4,50,false
1462,21644,21645,8,8,4,50,false
1463,21645,21646,8,8,4,50,false
1464,21646,21647,8,8,4,50,false
1465,21647,21648,8,8,4,50,false
1466,21648,21649,136,136,4,50,false
1467,21649,21650,136,136,4,50,false
1468,21650,21651,136,136,4,50,false
1469,21651,21652,136,136,4,50,false
1470,21652,21653,8,8,4,50,false
1471,21653,21654,8,8,4,50,false
1472,21654,21655,8,8,4,50,false
1473,21655,21656,8,8,4,50,false
1474,21656,21657,136,136,4,50,false
1475,21657,21658,136,136,4,50,false
1476,21658,21659,136,136,4,50,false
1477,21659,21660,136,136,4,50,false
1478,21660,21661,8,8,4,50,false
1479,21661,21662,8,8,4,50,false
1480,21662,21663,8,8,4,50,false
1481,21663,21664,8,8,4,50,false
1482,21664,21665,136,136,4,50,false
1483,21665,21666,136,136,4,50,false
1484,21666,21667,136,136,4,50,false
1485,21667,21668,136,136,4,50,false
1486,21668,21669,8,8,4,50,false
1487,21669,21670,8,8,4,50,false
1488,21670,21671,8,8,4,50,false
1489,21671,21672,8,8,4,50,false
1490,21672,21673,136,136,4,50,false
1491,21673,21674,136,136,4,50,false
1492,21674,21675,136,136,4,50,false
1493,21675,21676,136,136,4,50,false
1494,21676,21677,8,8,4,50,false
1495,21677,21678,8,8,4,50,false
1496,21678,21679,8,8,4,50,false
1497,21679,21680,8,8,4,50,false
1498,21680,21681,136,136,4,50,false
1499,21681,21682,136,136,4,50,false
1500,21682,21683,136,136,4,50,false
1501,21683,21684,136,136,4,50,false
1502,21684,21685,8,8,4,50,false
1503,21685,21686,8,8,4,50,false
1504,21686,21687,8,8,4,50,false
1505,21687,21688,8,8,4,50,false
1506,21688,21689,136,136,4,50,false
1507,21689,21690,136,136,4,50,false
1508,21690,21691,136,136,4,50,false
1509,21691,21692,136,136,4,50,false
1510,21692,21693,8,8,4,50,false
1511,21693,21694,8,8,4,50,false
1512,21694,21695,8,8,4,50,false
1513,21695,21696,8,8,4,50,false
