sample,emu_frame,player_x,player_y,mode,snapshot_index,screenshot,legacy_y_scratch
730,20913,96,112,pulse6,121,frame_0730.png,112
732,20915,96,112,pulse6,122,frame_0732.png,112
734,20917,96,112,pulse6,123,frame_0734.png,152
736,20919,96,112,pulse6,124,frame_0736.png,112
738,20921,96,112,pulse6,125,frame_0738.png,112
740,20923,96,112,pulse6,126,frame_0740.png,112
742,20925,96,112,pulse6,127,frame_0742.png,112
744,20927,96,112,pulse6,128,frame_0744.png,112
746,20929,96,112,pulse6,129,frame_0746.png,112
748,20931,96,112,pulse6,130,frame_0748.png,112
750,20933,96,112,pulse6,131,frame_0750.png,152
752,20935,96,112,pulse6,132,frame_0752.png,112
754,20937,96,112,pulse6,133,frame_0754.png,224
756,20939,96,112,pulse6,134,frame_0756.png,112
758,20941,96,112,pulse6,135,frame_0758.png,112
760,20943,96,112,pulse6,136,frame_0760.png,112
762,20945,96,112,pulse6,137,frame_0762.png,112
764,20947,96,112,pulse6,138,frame_0764.png,112
766,20949,96,112,pulse6,139,frame_0766.png,152
768,20951,96,112,pulse6,140,frame_0768.png,112
770,20953,96,112,pulse6,141,frame_0770.png,224
772,20955,96,112,pulse6,142,frame_0772.png,112
774,20957,96,112,pulse6,143,frame_0774.png,112
776,20959,96,112,pulse6,144,frame_0776.png,112
778,20961,96,112,pulse6,145,frame_0778.png,112
780,20963,96,112,pulse6,146,frame_0780.png,112
782,20965,96,112,pulse6,147,frame_0782.png,152
784,20967,96,112,pulse6,148,frame_0784.png,112
786,20969,96,112,pulse6,149,frame_0786.png,192
788,20971,96,112,pulse6,150,frame_0788.png,112
790,20973,96,112,pulse6,151,frame_0790.png,112
792,20975,96,112,pulse6,152,frame_0792.png,112
794,20977,96,112,pulse6,153,frame_0794.png,112
796,20979,96,112,pulse6,154,frame_0796.png,112
798,20981,96,112,pulse6,155,frame_0798.png,152
800,20983,96,112,pulse6,156,frame_0800.png,112
802,20985,96,112,pulse6,157,frame_0802.png,184
804,20987,96,112,pulse6,158,frame_0804.png,112
806,20989,96,112,pulse6,159,frame_0806.png,112
808,20991,96,112,pulse6,160,frame_0808.png,112
810,20993,96,112,pulse6,161,frame_0810.png,112
812,20995,96,112,pulse6,162,frame_0812.png,112
814,20997,96,112,pulse6,163,frame_0814.png,152
816,20999,96,112,pulse6,164,frame_0816.png,112
818,21001,96,112,pulse6,165,frame_0818.png,174
820,21003,96,112,pulse6,166,frame_0820.png,112
822,21005,96,112,pulse6,167,frame_0822.png,112
824,21007,96,112,pulse6,168,frame_0824.png,112
826,21009,96,112,pulse6,169,frame_0826.png,112
828,21011,96,112,pulse6,170,frame_0828.png,112
830,21013,96,112,pulse6,171,frame_0830.png,152
832,21015,96,112,pulse6,172,frame_0832.png,112
834,21017,96,112,pulse6,173,frame_0834.png,164
836,21019,96,112,pulse6,174,frame_0836.png,112
838,21021,96,112,pulse6,175,frame_0838.png,112
840,21023,96,112,pulse6,176,frame_0840.png,112
842,21025,96,112,pulse6,177,frame_0842.png,112
844,21027,96,112,pulse6,178,frame_0844.png,112
846,21029,96,112,pulse6,179,frame_0846.png,152
848,21031,96,112,pulse6,180,frame_0848.png,112
850,21033,96,112,pulse6,181,frame_0850.png,154
852,21035,96,112,pulse6,182,frame_0852.png,112
854,21037,96,112,pulse6,183,frame_0854.png,112
856,21039,96,112,pulse6,184,frame_0856.png,112
858,21041,96,112,pulse6,185,frame_0858.png,112
860,21043,96,112,pulse6,186,frame_0860.png,112
862,21045,96,112,pulse6,187,frame_0862.png,152
864,21047,96,112,pulse6,188,frame_0864.png,112
866,21049,96,112,pulse6,189,frame_0866.png,144
868,21051,96,112,pulse6,190,frame_0868.png,112
870,21053,96,112,pulse6,191,frame_0870.png,112
872,21055,96,112,pulse6,192,frame_0872.png,112
874,21057,96,112,pulse6,193,frame_0874.png,112
876,21059,96,112,pulse6,194,frame_0876.png,112
878,21061,96,112,pulse6,195,frame_0878.png,152
880,21063,96,112,pulse6,196,frame_0880.png,112
882,21065,96,112,pulse6,197,frame_0882.png,134
884,21067,96,112,pulse6,198,frame_0884.png,112
886,21069,96,112,pulse6,199,frame_0886.png,112
888,21071,96,112,pulse6,200,frame_0888.png,112
890,21073,96,112,pulse6,201,frame_0890.png,112
892,21075,96,112,pulse6,202,frame_0892.png,112
894,21077,96,112,pulse6,203,frame_0894.png,152
896,21079,96,112,pulse6,204,frame_0896.png,112
898,21081,96,112,pulse6,205,frame_0898.png,128
900,21083,96,112,pulse6,206,frame_0900.png,112
