sample,emu_frame,player_x,player_y,mode,snapshot_index,screenshot,legacy_y_scratch
680,20863,21,182,replay,131,frame_0680.png,184
682,20865,21,177,replay,132,frame_0682.png,179
684,20867,21,172,replay,133,frame_0684.png,174
686,20869,21,167,replay,134,frame_0686.png,12
688,20871,21,162,replay,135,frame_0688.png,164
690,20873,21,157,replay,136,frame_0690.png,159
692,20875,21,152,replay,137,frame_0692.png,154
694,20877,21,147,replay,138,frame_0694.png,149
696,20879,21,142,replay,139,frame_0696.png,144
698,20881,21,137,replay,140,frame_0698.png,139
700,20883,21,132,replay,141,frame_0700.png,134
702,20885,21,127,replay,142,frame_0702.png,252
704,20887,21,122,replay,143,frame_0704.png,124
706,20889,21,117,replay,144,frame_0706.png,119
708,20891,21,112,replay,145,frame_0708.png,114
710,20893,16,112,replay,146,frame_0710.png,112
712,20895,16,112,replay,147,frame_0712.png,112
714,20897,16,112,replay,148,frame_0714.png,112
716,20899,16,112,replay,149,frame_0716.png,112
718,20901,16,112,replay,150,frame_0718.png,246
720,20903,16,112,replay,151,frame_0720.png,112
722,20905,16,112,replay,152,frame_0722.png,112
724,20907,16,112,replay,153,frame_0724.png,112
726,20909,16,112,replay,154,frame_0726.png,112
728,20911,16,112,replay,155,frame_0728.png,112
730,20913,16,112,replay,156,frame_0730.png,112
732,20915,16,112,replay,157,frame_0732.png,112
734,20917,16,112,replay,158,frame_0734.png,242
736,20919,16,112,replay,159,frame_0736.png,112
738,20921,16,112,replay,160,frame_0738.png,112
740,20923,16,107,replay,161,frame_0740.png,109
742,20925,16,102,replay,162,frame_0742.png,104
744,20927,16,97,replay,163,frame_0744.png,99
746,20929,16,92,replay,164,frame_0746.png,94
748,20931,16,87,replay,165,frame_0748.png,89
750,20933,16,82,replay,166,frame_0750.png,252
752,20935,16,77,replay,167,frame_0752.png,79
754,20937,16,72,replay,168,frame_0754.png,128
756,20939,16,67,replay,169,frame_0756.png,69
758,20941,16,62,replay,170,frame_0758.png,64
760,20943,16,57,replay,171,frame_0760.png,59
762,20945,16,52,replay,172,frame_0762.png,54
764,20947,16,48,replay,173,frame_0764.png,49
766,20949,16,48,replay,174,frame_0766.png,24
768,20951,16,48,replay,175,frame_0768.png,48
770,20953,21,48,replay,176,frame_0770.png,118
772,20955,26,48,replay,177,frame_0772.png,48
774,20957,31,48,replay,178,frame_0774.png,48
776,20959,36,48,replay,179,frame_0776.png,48
778,20961,41,48,replay,180,frame_0778.png,48
780,20963,46,48,replay,181,frame_0780.png,48
782,20965,51,48,replay,182,frame_0782.png,24
784,20967,56,48,replay,183,frame_0784.png,48
786,20969,61,48,replay,184,frame_0786.png,24
788,20971,66,48,replay,185,frame_0788.png,48
790,20973,71,48,replay,186,frame_0790.png,48
792,20975,76,48,replay,187,frame_0792.png,48
794,20977,81,48,replay,188,frame_0794.png,48
796,20979,86,48,replay,189,frame_0796.png,48
798,20981,91,48,replay,190,frame_0798.png,24
800,20983,91,48,replay,191,frame_0800.png,48
802,20985,91,48,replay,192,frame_0802.png,0
804,20987,91,48,replay,193,frame_0804.png,48
806,20989,91,48,replay,194,frame_0806.png,48
808,20991,91,48,replay,195,frame_0808.png,48
810,20993,91,48,replay,196,frame_0810.png,48
812,20995,91,48,replay,197,frame_0812.png,48
814,20997,91,48,replay,198,frame_0814.png,24
816,20999,91,48,replay,199,frame_0816.png,48
818,21001,91,48,replay,200,frame_0818.png,0
820,21003,91,48,replay,201,frame_0820.png,48
822,21005,91,48,replay,202,frame_0822.png,48
824,21007,91,48,replay,203,frame_0824.png,48
826,21009,91,48,replay,204,frame_0826.png,48
828,21011,91,48,replay,205,frame_0828.png,48
830,21013,86,48,replay,206,frame_0830.png,24
832,21015,81,48,replay,207,frame_0832.png,48
834,21017,76,48,replay,208,frame_0834.png,0
836,21019,71,48,replay,209,frame_0836.png,48
838,21021,66,48,replay,210,frame_0838.png,48
840,21023,61,48,replay,211,frame_0840.png,48
842,21025,56,48,replay,212,frame_0842.png,48
844,21027,51,48,replay,213,frame_0844.png,48
846,21029,46,48,replay,214,frame_0846.png,24
848,21031,41,48,replay,215,frame_0848.png,48
850,21033,36,48,replay,216,frame_0850.png,0
852,21035,31,48,replay,217,frame_0852.png,48
854,21037,26,48,replay,218,frame_0854.png,48
856,21039,21,48,replay,219,frame_0856.png,48
858,21041,16,48,replay,220,frame_0858.png,48
860,21043,16,53,replay,221,frame_0860.png,50
862,21045,16,58,replay,222,frame_0862.png,48
864,21047,16,63,replay,223,frame_0864.png,60
866,21049,16,68,replay,224,frame_0866.png,216
868,21051,16,73,replay,225,frame_0868.png,70
870,21053,16,78,replay,226,frame_0870.png,75
872,21055,16,83,replay,227,frame_0872.png,80
874,21057,16,88,replay,228,frame_0874.png,85
876,21059,16,93,replay,229,frame_0876.png,90
878,21061,16,98,replay,230,frame_0878.png,28
880,21063,16,103,replay,231,frame_0880.png,100
882,21065,16,108,replay,232,frame_0882.png,136
884,21067,16,113,replay,233,frame_0884.png,110
886,21069,16,118,replay,234,frame_0886.png,115
888,21071,16,123,replay,235,frame_0888.png,120
890,21073,16,123,replay,236,frame_0890.png,123
892,21075,16,123,replay,237,frame_0892.png,123
894,21077,16,123,replay,238,frame_0894.png,252
896,21079,16,123,replay,239,frame_0896.png,123
898,21081,16,123,replay,240,frame_0898.png,106
900,21083,16,123,replay,241,frame_0900.png,123
902,21085,16,123,replay,242,frame_0902.png,123
904,21087,16,123,replay,243,frame_0904.png,123
906,21089,16,123,replay,244,frame_0906.png,123
908,21091,16,123,replay,245,frame_0908.png,123
910,21093,16,123,replay,246,frame_0910.png,220
912,21095,16,123,replay,247,frame_0912.png,123
914,21097,16,123,replay,248,frame_0914.png,106
916,21099,16,123,replay,249,frame_0916.png,123
918,21101,16,123,replay,250,frame_0918.png,123
920,21103,16,118,replay,251,frame_0920.png,120
922,21105,16,113,replay,252,frame_0922.png,115
924,21107,16,108,replay,253,frame_0924.png,110
926,21109,16,103,replay,254,frame_0926.png,188
